Data da Homologação,Número de Homologação,Nome do Solicitante,CNPJ do Solicitante,Certificado de Conformidade Técnica,Data do Certificado de Conformidade Técnica,Data de Validade do Certificado,Código de Situação do Certificado,Situação do Certificado,Código de Situação do Requerimento,Situação do Requerimento,Nome do Fabricante,Modelo,Nome Comercial,Categoria do Produto,Tipo do Produto,IC_ANTENA,IC_ATIVO,País do Fabricante,CodUIT,CodISO
12/08/2020,64151702850,DPC DO BRASIL LTDA,4854175000117,NCC 17386/19,30/08/2016,30/08/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Movacel HK Limited,A17,Movacel A17,1,Telefone Móvel Celular,N,S,China,CHN,CHN
20/03/2020,74411811836,SEMP TCL MOBILIDADE LTDA.,8649664000198,112935,06/02/2019,06/02/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,SEMP TCL MOBILIDADE LTDA.,GO3c Plus,,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
04/09/2020,66221900330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,119027,16/10/2019,16/10/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT2027-1,Motorola One Hyper,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
14/07/2020,66681909185,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,118918,13/09/2019,13/09/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,"Xiaomi Communications Co., Ltd.",M1908C3IH,Redmi 8,1,Telefone Móvel Celular,N,S,China,CHN,CHN
14/07/2020,66311909185,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,118919,12/09/2019,12/09/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,"Xiaomi Communications Co., Ltd.",M1908C3KH,Redmi 8A,1,Telefone Móvel Celular,N,S,China,CHN,CHN
10/10/2019,71951911116,AIDC TECNOLOGIA LTDA,7500596000138,116124,30/09/2019,30/09/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,"Shenzhen Chainway Information Technology Co., Ltd.",C71,,1,Telefone Móvel Celular,N,S,China,CHN,CHN
26/05/2020,71961909185,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,119108,30/09/2019,30/09/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,"Xiaomi Communications Co., Ltd.",M1908C3JH,,1,Telefone Móvel Celular,N,S,China,CHN,CHN
17/09/2012,22871200502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,NCC 8840/12,11/09/2012,11/09/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,XT890,XT890,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
30/10/2009,20900905557,SIMM - SOLUCOES INTELIGENTES PARA MERCADO MOVEL DO BRASIL S.A.,6964587000135,03620/09,28/09/2009,28/09/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,Dell Co. Ltd.,Dell Mini 3iX,Dell Mini 3iX,1,Telefone Móvel Celular,N,S,China,CHN,CHN
23/08/2013,20561305404,SEMP TCL MOBILIDADE LTDA.,8649664000198,07995/13,19/07/2013,19/07/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,TCT MOBILE INTERNATIONAL LIMITED,one touch 6030N,one touch 6030N,1,Telefone Móvel Celular,N,S,China,CHN,CHN
01/07/2020,56941900330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,117557,14/08/2019,14/08/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT2016-2,Motorola One Macro,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
30/07/2020,62411900330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,118723,17/09/2019,17/09/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT2029-3,Moto E6 Play,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
10/08/2020,62821901003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,118512,04/09/2019,04/09/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,LM-G850EMW,LG G8X ThinQ,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
01/11/2019,65471909732,H-Buster São Paulo Indústria e Comércio S.A.,9119618000140,116560,04/09/2019,04/09/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,"Meizu Technology Co., Ltd.",M818H,,1,Telefone Móvel Celular,N,S,China,CHN,CHN
26/05/2020,71971909185,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,119266,01/10/2019,01/10/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,"Xiaomi Communications Co., Ltd.",M1906G7G,Redmi Note 8 Pro,1,Telefone Móvel Celular,N,S,China,CHN,CHN
06/04/2023,58301903111,GRUPO MULTI S.A,59717553000102,NCC 17995/20,30/01/2020,30/01/2024 00:00:00,6,Suspenso,10,Homologação Suspensa,GRUPO MULTI S.A,S120,Vita IV,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
02/06/2020,8871900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,114592,06/02/2019,06/02/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-M305M/DS,Galaxy M30,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
17/06/2020,8971900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,6132,07/02/2019,07/02/2022 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-P205,,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
27/05/2020,10631900330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,114697,06/03/2019,06/03/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT1970-1,Motorola One Vision,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
17/03/2020,11071903257,HUAWEI DO BRASIL TELECOMUNICACOES LTDA,2975504000152,6704,02/04/2019,02/04/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Huawei Technologies Co. Ltd,VOG-L29,,1,Telefone Móvel Celular,N,S,China,CHN,CHN
05/02/2019,59041803242,GOLDSTAR COM. ATACADISTA SERVICOS INDUSTRIAL LTDA,6032995000159,NCC 16550/18,19/12/2018,19/12/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,"BLEND UNITED TECHNOLOGY CO., LTD",S-2X,SENSI 2X,1,Telefone Móvel Celular,N,S,HongKong,HKG,HKG
02/06/2020,85041800953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 16578/18,26/12/2018,26/12/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G973X,Galaxy S10,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
28/12/2023,3191908726,ZEBRA TECHNOLOGIES DO BRASIL - COMERCIO DE PRODUTOS DE INFORMATICA LTDA.,9021935000129,MT-4493/2019,14/01/2019,14/01/2026 00:00:00,2,Preenchimento Concluído,6,Homologação Emitida,Zebra Technologies Corporation,TC57HO,TC57,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
11/01/2021,3211900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,114047,28/01/2019,28/01/2022 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-A505GT/DS,Galaxy A50,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
10/06/2022,8471903111,GRUPO MULTI S.A,59717553000102,NCC 17014/19,08/05/2019,08/05/2024 00:00:00,6,Suspenso,10,Homologação Suspensa,GRUPO MULTI S.A,S091,VITA 3G,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
17/02/2020,8861900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,114513,19/02/2019,19/02/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-M205M/DS,Galaxy M20,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
24/06/2021,71941912511,PACIFIC INDUSTRIA E COMERCIO LTDA,11416596000121,NCC 18281/20,06/05/2020,06/05/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,PACIFIC INDUSTRIA E COMERCIO LTDA,GFP-105,NEO.S105 R,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
03/05/2019,85071800953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 16580/18,26/12/2018,26/12/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G970X,Galaxy S10e,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
14/07/2020,71909185,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,113602,17/01/2019,17/01/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,"Xiaomi Communications Co., Ltd.",Redmi Note 6 Pro,,1,Telefone Móvel Celular,N,S,China,CHN,CHN
14/04/2020,77301803589,POSITIVO TECNOLOGIA S.A.,81243735000148,113111,22/11/2018,22/11/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,POSITIVO TECNOLOGIA S.A.,S512,Twist 2,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
07/11/2019,47671900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 17170/19,05/07/2019,05/07/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-N975X/DS,GALAXY NOTE 10+,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
23/09/2021,108272012642,GRUPO MULTI S.A,59717553000102,125566,30/09/2020,30/09/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,HMD Global Oy,TA-1274,Nokia 2.4,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
12/01/2021,46281912277,Fly Tech Brasil Importação e Comércio de Eletrônicos Ltda.,33616851000112,33419,27/08/2019,26/08/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,"Shenzhen Fly Electronic Technology Co., Ltd.",F9,F9 Pro,1,Telefone Móvel Celular,N,S,China,CHN,CHN
05/08/2021,47381900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,6869,03/07/2019,03/07/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-T295,,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
26/05/2020,80531909185,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,119924,04/11/2019,04/11/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,"Xiaomi Communications Co., Ltd.",M1910F4G,Mi Note 10,1,Telefone Móvel Celular,N,S,China,CHN,CHN
26/05/2020,80531909185,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,119924,04/11/2019,04/11/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,"Xiaomi Communications Co., Ltd.",M1910F4S,Mi Note 10,1,Telefone Móvel Celular,N,S,China,CHN,CHN
11/05/2020,82231803589,POSITIVO TECNOLOGIA S.A.,81243735000148,6556,17/12/2018,17/12/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,POSITIVO TECNOLOGIA S.A.,S509,Twist 2 Fit,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
11/05/2020,85441803109,ACBZ Importação e Comércio Ltda.,9509531000189,NCC 16815/19,26/03/2019,26/03/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Asustek Computer Inc.,ZB555KL,Zenfone Max M2,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
12/09/2019,55601800953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 16137/18,04/09/2018,04/09/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-J415G/DS,Galaxy J4+,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
02/06/2020,6801900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,114604,31/01/2019,31/01/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-A305GT/DS,Galaxy A30,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
17/06/2020,9001900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,6133,13/02/2019,13/02/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-M105M/DS,,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
16/05/2019,55881603242,GOLDSTAR COM. ATACADISTA SERVICOS INDUSTRIAL LTDA,6032995000159,97623,25/11/2016,25/11/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,"BLEND UNITED TECHNOLOGY CO., LTD",LM-754,Sensi 8,1,Telefone Móvel Celular,N,S,HongKong,HKG,HKG
04/12/2019,82431906150,PEPPERL + FUCHS LTDA,64126675000164,6988,06/11/2019,06/11/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,Pepperl+Fuchs SE,TAB-EX 02 DZ1,,1,Telefone Móvel Celular,N,S,Alemanha,D,DEU
16/11/2021,83181900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,120639,25/11/2019,25/11/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-A515F/DST,GALAXY A51,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
19/12/2008,22180801547,Nokia do Brasil Tecnologia Ltda.,2140198000134,02841/08,26/11/2008,26/11/2009 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,7100s-2b,7100s-2b,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
22/11/2018,12901606154,SIRI COMERCIO E SERVICOS LTDA - ME,4904042000108,94027,08/04/2016,08/04/2019 00:00:00,6,Suspenso,10,Homologação Suspensa,"KcMobile Co., Ltd.",W101,W101,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
05/11/2010,25881001003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,04620/10,20/10/2010,20/10/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,LG-X335,LG-X335,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
10/09/2013,17781301547,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 9623/13,16/07/2013,16/07/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,925.1,925.1,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
20/10/2017,391603109,ACBZ Importação e Comércio Ltda.,9509531000189,NCC 13217/16,12/04/2016,12/04/2018 00:00:00,6,Suspenso,10,Homologação Suspensa,Asustek Computer Inc.,ZE601KL,Zenfone 2 Laser,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
28/12/2010,16920901547,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 5940/09,29/09/2009,20/01/2011 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,E72-2,E72-2,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
19/12/2008,26350800953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,02973/08,02/12/2008,02/12/2009 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,M8800B,M8800B,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
03/11/2020,42801903111,GRUPO MULTI S.A,59717553000102,NCC 17713/19,11/11/2019,11/11/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,GRUPO MULTI S.A,S101,Multilaser E,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
01/07/2020,45721900330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,117425,10/07/2019,10/07/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT2025-1,Motorola Moto e6 Plus,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
16/10/2020,86521900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,6999,30/12/2019,30/12/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G770F/DS,,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
10/11/2020,86661900330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,120319,13/12/2019,13/12/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT2045-1,moto g8,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
05/07/2021,49861900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,6880,19/07/2019,19/07/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-A107M/DS,,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
11/05/2022,110062000953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 18675/20,12/08/2020,12/08/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-F916B,Galaxy Z Fold2 5G,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
30/01/2020,81221903257,HUAWEI DO BRASIL TELECOMUNICACOES LTDA,2975504000152,7572,19/12/2019,19/12/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,Huawei Technologies Co. Ltd,YAL-L21,,1,Telefone Móvel Celular,N,S,China,CHN,CHN
03/11/2020,84831900330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,120644,13/12/2019,13/12/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT2041-1,Moto G G8 Power,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
10/05/2022,115312000330,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,125846,27/08/2020,27/08/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,Motorola Mobility LLC,XT2075-3,Motorola Moto G 5G Plus,1,Telefone Móvel Celular,N,S,Estados Unidos da América,USA,USA
19/10/2020,89191912277,Fly Tech Brasil Importação e Comércio de Eletrônicos Ltda.,33616851000112,MT-4777/2019,06/02/2020,06/02/2022 00:00:00,6,Suspenso,10,Homologação Suspensa,"Shenzhen Fly Electronic Technology Co., Ltd.",F22 STAR,F22,1,Telefone Móvel Celular,N,S,China,CHN,CHN
18/10/2020,90881900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 17863/19,20/12/2019,20/12/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-A715F/DS,Galaxy A71,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
07/11/2019,47651900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 17171/19,05/07/2019,05/07/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-N970F/DS,GALAXY NOTE 10,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
31/10/2019,49571909185,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,117667,03/07/2019,03/07/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,"Xiaomi Communications Co., Ltd.",M1903F10G,Mi 9T,1,Telefone Móvel Celular,N,S,China,CHN,CHN
07/11/2019,49581909185,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,117889,02/08/2019,02/08/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,"Xiaomi Communications Co., Ltd.",M1903C3EH,Redmi 7A,1,Telefone Móvel Celular,N,S,China,CHN,CHN
27/11/2019,49901909185,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,117964,06/08/2019,06/08/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,"Xiaomi Communications Co., Ltd.",M1906F9SH,Mi A3,1,Telefone Móvel Celular,N,S,China,CHN,CHN
27/09/2011,25561105905,HTC Brasil Represent. e Marketing em Inform. Ltda,8405312000197,05677/11,13/09/2011,13/09/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,- HTC Corporation,HTC Ultimate,HTC Ultimate,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
28/07/2015,19041500953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,4527,08/06/2015,08/06/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G531H,SM-G531H,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
28/07/2015,19041500953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,4527,08/06/2015,08/06/2017 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G531H/DL,SM-G531H/DL,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
30/09/2011,20041105404,SEMP TCL MOBILIDADE LTDA.,8649664000198,05514/11,08/09/2011,08/09/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,TCT MOBILE INTERNATIONAL LIMITED,One Touch 678G,One Touch 678G,1,Telefone Móvel Celular,N,S,China,CHN,CHN
30/06/2015,20991501003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,90669,09/06/2015,09/06/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,LG-H221F,LG-H221F,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
12/08/2020,96731900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 17888/20,02/01/2020,02/01/2022 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G985F/DS,Galaxy S20+,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
23/04/2019,11111903257,HUAWEI DO BRASIL TELECOMUNICACOES LTDA,2975504000152,6707,02/04/2019,02/04/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,Huawei Technologies Co. Ltd,MAR-LX3A,,1,Telefone Móvel Celular,N,S,China,CHN,CHN
13/02/2023,38822006807,Hytera Comunicacoes do Brasil Ltda,17521666000198,NCC 18225/20,02/04/2020,02/04/2026 00:00:00,2,Preenchimento Concluído,6,Homologação Emitida,Hytera Communications Corporation Ltd.,PTC680 FxB1,Terminal Multi-Modo Avançado,1,Telefone Móvel Celular,N,S,China,CHN,CHN
04/05/2020,87661912642,GRUPO MULTI S.A,59717553000617,123839,03/04/2020,03/04/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,HMD Global Oy,TA-1194,,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
24/09/2021,61752009445,BRITANIA ELETRONICOS S.A.,7019308000128,NCC 18672/20,03/08/2020,03/08/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,"Guizhou FortuneShip Technology Co., Ltd.",HIT P10,HIT P10 Space Gray,1,Telefone Móvel Celular,N,S,China,CHN,CHN
10/02/2021,123142003109,ACBZ Importação e Comércio Ltda.,9509531000189,NCC 18971/20,20/10/2020,20/10/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Asustek Computer Inc.,ZS670KS,Zenfone 7,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
16/10/2020,86521900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,6999,30/12/2019,30/12/2021 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G770X,,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
22/04/2020,49891607205,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,120234,02/12/2016,02/12/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,YC-120,YC-122,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
22/04/2020,49891607205,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,120234,02/12/2016,02/12/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,YC-120,YC-125,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
22/04/2020,49891607205,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,6940544000110,120234,02/12/2016,02/12/2020 00:00:00,6,Suspenso,10,Homologação Suspensa,DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA,YC-120,YC-128,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
11/11/2020,51262001003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,123723,26/05/2020,26/05/2022 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,LM-K200BAW,LG K22+,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
12/08/2020,96721900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 17892/20,06/01/2020,06/01/2022 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G980F/DS,Galaxy S20,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
21/09/2020,124922000953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,7886,09/09/2020,09/09/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-M515F/DSN,,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
03/09/2020,124942000953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,7888,03/09/2020,03/09/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-G780F/DS,,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
27/08/2020,127312011868,I.S. DO BRASIL DISTRIBUIDORA DE APARELHOS ELETRONICOS E PRESTACAO DE SERVICOS LTDA,34906023000181,124254,25/08/2020,25/08/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,i.safe MOBILE GmbH,M53A01,(IS530.1),1,Telefone Móvel Celular,N,S,Alemanha,D,DEU
02/10/2020,130982007600,USINA DE VENDAS SOLUCOES COMERCIAIS EM DlSTRIBUICAO LTDA,9373468000104,125742,23/09/2020,23/09/2023 00:00:00,6,Suspenso,10,Homologação Suspensa,"TCL Mobile Communication (HK) Co., Ltd.",5033E,TCL L5,1,Telefone Móvel Celular,N,S,China,CHN,CHN
12/03/2021,132592003111,GRUPO MULTI S.A,59717553000102,NCC 19343/21,08/03/2021,08/03/2024 00:00:00,6,Suspenso,10,Homologação Suspensa,GRUPO MULTI S.A,S143,UP,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
22/12/2020,97741901003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,121406,08/01/2020,08/01/2022 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,LM-K410BMW,LG K41S,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
